,Unnamed: 0,key_phrases,review_polarity
877,877,"[' Amsterdam', 'London', '15th April', 'I', 'flight', 'I', 'line', 'an hour', 'staff', 'people', 'a', 'what', 'a turtle paced snail', 'sense', 'urgency', 'that rather lengthy delay', 'I', 'the gate', 'time', 'I', 'the gate', 'it', 'some kind', 'joke', 'I', 'the British Airways representatives', 'I', 'time', 'She', 'you', 'the last person', 'everyone', 'it', 'me', 'my bags', 'she', 'what', 'I', 'the ability', 'I', 'they', 'me', 'which', 'they', 'no Qantas office', 'Amsterdam', 'they', 'me']","{'neg': 0.037, 'neu': 0.864, 'pos': 0.099, 'compound': 0.7691}"
878,878,"[' Istanbul', 'London', 'My first flight', 'Economy', 'the new A321 Neo', 'The aircraft', 'the first 15 rows', 'regular seats', 'the remaining 17 rows', 'the new extra slim economy seats', 'The seat', 'an hour flight', '45 minutes flight', 'it', '2 hours', 'The 5 members', 'the cabin crew', 'the usual MS', 'sale products']","{'neg': 0.03, 'neu': 0.85, 'pos': 0.121, 'compound': 0.8358}"
879,879,"['I', 'some difficulty', 'the start', 'the website', 'me', 'I', 'I', 'seats', 'special meals', 'It', 'me', '2 days', 'this', 'I', 'the cost', 'ordinary seats', 'this', 'the price', '4 people', 'seats', 'the LHR-KUL', 'KUL-LHR legs', 'I', 'difficulty', 'the BA app', 'it', 'Malaysia Airlines app', 'things', 'Kuching', 'our return leg', 'an 8 hr time difference', 'I', 'the Boeing', 'it', 'just a dream', 'Food choices', 'we', 'breakfast', 'the choice', 'full English', 'just an omelette', 'the full English', 'we', 'my shoulder', 'another trolley', 'the full English', 'it', 'Earlier meals', 'beer', 'wine', 'other drinks', 'very little attention', 'cabin crew', 'main meals', 'we', 'the rear galley', 'water', 'an over 12h flight', 'I', 'the cabin', 'Toilets', 'the aircraft', 'a whole', 'The IFE selection', 'the latest films', 'games', 'music', 'Our return flight', 'KL', 'London', 'the Boeing', '787', 'no way', 'the airflow', 'your seat']","{'neg': 0.03, 'neu': 0.887, 'pos': 0.084, 'compound': 0.9598}"
880,880,"[' London', 'Dusseldorf', 'No free drinks', 'food', 'which', 'short haul flights', 'Crew', 'Seat', 'Ground crew', 'No inflight entertainment']","{'neg': 0.096, 'neu': 0.501, 'pos': 0.403, 'compound': 0.9337}"
881,881,"['London', 'Seoul', 'Nightmare experience', 'British Airways', 'My Business cabin', 'economy', 'the last minute', 'a 12 hours long-hauls flight', 'simy', 'Multiple malfunction items', 'the aircraft', 'unfolded table', 'the price', 'it', 'the worst airlines', 'one']","{'neg': 0.134, 'neu': 0.828, 'pos': 0.038, 'compound': -0.7345}"
884,884,"[' Miami', 'Delhi', 'London', 'The BA business class', 'I', 'the first time', 'I', 'four seats', 'British Airways', 'The lay down beds', 'the money']","{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.7549}"
886,886,"[' Phoenix', 'Amsterdam', 'London', 'It', '10 hrs', 'a delayed flight', 'a cramped seat', 'no lights', 'light', 'any sort', 'I', 'The B747', 'that', 'The offer', 'compensation', 'a lack', 'concern', 'your passengers comfort', 'safety']","{'neg': 0.283, 'neu': 0.609, 'pos': 0.107, 'compound': -0.9061}"
887,887,"[' Standard', 'the mill airline', ""today's economy"", 'Tel Aviv', 'New York', 'a two hour layover', 'London Heathrow', 'Crew', 'entertainment system', 'the London', 'New York leg', 'The special meal', 'I', 'either', 'the two flights', 'I', 'them', 'departure', 'the meals', 'the system', 'they', 'I', 'a complaint', 'ba.com', 'the responses', 'I', 'Not a stitch', 'good will', 'British Airways', 'I', 'my Avios balance', 'a mere 5000 points', 'my balance']","{'neg': 0.084, 'neu': 0.811, 'pos': 0.106, 'compound': 0.4119}"
888,888,"[' Belfast City', 'Atlanta', 'London Heathrow T5', 'Check-in', 'Belfast', 'it', 'the morning', 'the agent', 'me', 'the check', 'me', 'he', 'I', 'an elite Executive Club member', 'my boyfriend', 'the same agent', 'any difficulty', 'I', 'he', 'the premium line', 'nobody', 'it', 'I', 'the regular line', 'he', 'me', 'about 20 minutes', 'I', 'a boarding pass', 'security', 'The flight', 'BHD', 'LHR', 'uneventful and bare-bones', 'nothing', 'the flight', 'My boyfriend', 'it', 'we', 'better service', 'American', 'the US', 'I', 'BA', 'itself', 'a glorified EasyJet', 'we', 'LHR', 'I', 'myself', 'Atlanta', 'BA', 'the crowded, user-unfriendly T5', 'I', 'it', 'some ways', 'I', 'the dank cattle pits', 'they', 'people', 'their flight', 'it', 'my flight', 'I', 'myself', 'a crowded shuttle', 'the plane', 'pushy people', 'Boarding', 'the flight attendants', 'customers', 'economy', 'The flight product', 'my view', 'I', 'an exit row aisle seat', 'I', 'extra room', 'a nice headrest', 'the seat', 'the lav', 'it', 'IFE', 'a decent selection', 'it', 'Delta', 'The food', 'the bland equivalent', 'what', 'Delta', 'the ""tea"" service', 'they', 'we', 'half-sandwiches', 'plastic wrap', 'a tray', 'a limited selection', 'beverages', 'I', 'BA', 'a premium carrier', 'very nice things', 'its passengers', 'a friendly smile', 'Those smiles', 'the most part', 'the feeling', 'a special carrier', 'I', 'time', 'my bag', 'the flight attendants', 'I', 'them', 'I', 'BA', 'the crowds', 'discomfort', 'I', 'T5']","{'neg': 0.086, 'neu': 0.786, 'pos': 0.129, 'compound': 0.9682}"
889,889,"[' Buenos Aires', 'London', 'I', 'the crew', 'that', 'me', 'I', 'I', 'their names', 'They', 'me', 'medicine', 'a blanket', 'my back', 'I', 'the stomach ache']","{'neg': 0.212, 'neu': 0.539, 'pos': 0.249, 'compound': 0.2978}"
890,890,"[' London', 'Nashville', 'The worst airline', 'Trans', '-', 'Atlantic', 'this new route', 'Nashville', 'British Airways', 'this trip', 'The flight', 'over three hours', 'they', 'the damaged aircraft', 'San Jose', 'The airplane', 'filthy dirty', 'Club Class', 'which', 'the awful, dated, Club Class ying-yang facing, narrow seats', 'divider', 'Business Class', 'British Airways', 'any airline', 'The WIFI', 'service', 'late arrival', 'Nashville', 'my luggage', 'I', 'clothes', 'my return', 'the UK', 'I', 'British Airways Customer Relations', 'compensation', 'the usual pathetic, mainly computer', 'insincere apology', 'I', 'British Airways', 'their woeful so-called Customer Relations department', 'It', 'a real shame', 'the decline', 'this national carrier', 'British Airways', 'their premium class customers', 'contempt', 'This', 'what', 'an airline', 'a monopoly', 'Heathrow']","{'neg': 0.228, 'neu': 0.754, 'pos': 0.018, 'compound': -0.9925}"
891,891,"[' Flight', 'almost two hours', 'it', 'they', 'us', 'that', 'old BOAC retro colours', 'the seats', 'wide and comfortable plenty', 'storage', 'the IFE', 'average food', 'generous portions', 'what', 'the high level', 'service', 'friendliness']","{'neg': 0.022, 'neu': 0.789, 'pos': 0.189, 'compound': 0.8748}"
892,892,"['a flight', 'Newcastle', 'BA', 'The check', 'process', '45 minutes', '2 BA staff', 'two desks', 'which', 'a virtually empty priority queue', 'which', 'the female checking assistant', 'a large proportion', 'her time', 'a colleague', 'Air France', 'the adjacent desk', 'The process', 'each check', 'several minutes', 'the priority queue representative', 'economy passengers', 'she', 'an eternity', 'the 45 minutes', 'it', 'us', 'the queue', 'about 100 people', 'I', 'a slower or more disorganised check', 'desk', 'The adjacent Jet2 desks', 'seven staffed desks', 'I', '14 staff', 'The “welcome” sign', 'the BA desk', 'the start', 'the queue', 'the additional wording', 'you', 'a long wait', 'it', 'all', 'the queue', 'we']","{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.9226}"
893,893,"[' Gatwick', 'Madrid', 'I', 'I', 'one and a half hours', 'my one suitcase', 'It', 'I', 'a ‘lost luggage’ form', 'which', 'I', 'a number', 'The representative', 'she', 'the suitcase', 'I', 'the day', 'I', 'no suitcase', 'It', 'Sunday', 'I', 'the number', 'The answer message', 'phone', 'Monday', 'I', 'Sunday night', 'this', 'I', 'Madrid', '8.30 pm', 'My one suitcase', 'I', 'Madrid', 'I', 'the whole time', 'Madrid', 'my medicines', 'change', 'clothes', 'toiletries', 'which', 'a lot', 'my', 'essentials', 'that', 'I']","{'neg': 0.034, 'neu': 0.931, 'pos': 0.034, 'compound': -0.25}"
894,894,"[' My boyfriend', 'I', 'our trip', 'London', 'the BA app', 'website', 'I', 'it', 'I', 'the penalty fee', 'the flight', 'a $50 fee', 'them', 'it', 'the phone', 'that', 'a flight', 'itself', 'We', 'our luck', 'it', 'the app', 'our flight', 'it', 'an event', 'The flight', 'We', 'our event', 'The plane', 'my tv', 'I', 'the flight attendant', 'something', 'the slimy finger', 'the screen', 'she', 'me', 'it', 'normal wear', 'tear', 'I', 'toilet paper', 'the bathroom', 'I', 'a refund', 'the fees', 'the flight', 'they', 'me', 'they', 'us', 'a refund', 'we', 'the flight']","{'neg': 0.065, 'neu': 0.896, 'pos': 0.038, 'compound': -0.5023}"
895,895,"['I', 'my laptop bag', 'the overhead cabin', 'Somebody', 'a bigger cabin bag', 'they', 'the bag', 'the space', 'they', 'the bag', 'my laptop bag', 'I', 'the flight attendant', 'me', 'this', 'he', 'me', 'my luggage', 'I', 'only one laptop bag', 'it', 'the cabin', 'my seat', 'the oversized bag', 'it', 'my bag', 'which', 'place', 'the oversized bag', 'this']","{'neg': 0.019, 'neu': 0.935, 'pos': 0.046, 'compound': 0.4386}"
896,896,"[' London', 'Delhi', 'A truly first class experience', 'check', 'landing', 'I', 'a frequent flyer', 'BA', 'an amazing experience', 'this one', 'the Concorde Room', 'The flight', 'itself', 'I', 'it', 'the best first class cabin', 'the skies', 'the service', 'none', 'The cabin crew', 'us', 'name', 'us', 'our seats', 'they', 'we', 'them', 'New soft product']","{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.9911}"
897,897,"[' London Heathrow', 'Dubai', 'we', 'our BA flight', 'Dubai', 'unforeseen circumstances', 'we', 'the next available flight', 'the morning', 'which', 'Emirates', 'we', 'Dubai airport', 'that', 'we', 'months', 'advance', 'check', 'the BA staff', 'us', 'our flight', 'we', 'our outgoing flight', 'We', 'a refund', 'the seats', 'they', 'us', 'the tickets', 'we']","{'neg': 0.11, 'neu': 0.868, 'pos': 0.022, 'compound': -0.7783}"
899,899,"[' Johannesburg', 'London', 'I', 'a seat', 'luggage', 'one', 'one booking', 'two passengers', 'only one', 'luggage', 'This', 'an issue', 'the passenger', 'luggage', 'seats', 'normally a free option', 'standard seats', 'you', 'you', 'This', 'the booking', 'It', 'us']","{'neg': 0.093, 'neu': 0.865, 'pos': 0.043, 'compound': -0.4404}"
900,900,"[' London', 'Milan', 'Evening outbound flight', 'some', 'board space', 'middle seat', 'Boarding', 'group number', 'I', 'my laptop', 'the overhead', 'Free newspapers', 'the jet way', 'Passengers', 'I', 'one row', 'emergency exit', 'numerous requests', 'the steward woman', 'front', 'her bag', 'the overhead', 'which', 'the steward', 'board trolley service', 'which', 'I', 'Flight', 'lengthy taxi way', 'a head wind', 'Linate', 'Return flight', 'a challenge', 'Italian strike', 'the very full flight', 'time', 'The cabin crew', 'this flight', 'who', 'every single customer', 'We', 'the aircraft', 'T5', 'which', 'I', 'time', 'the entrance', 'passport control', 'all a couple', 'very good flights']","{'neg': 0.021, 'neu': 0.798, 'pos': 0.181, 'compound': 0.9859}"
901,901,"[' The connecting flight', 'Johannesburg', 'proper business class seats', 'lots', 'legroom', 'Pre', 'drinks', 'a decent meal', 'a short flight', 'Everything', 'service', 'Boarding', 'the main flight', 'time', 'we', 'the upper deck', 'the forward cabin', 'the BA ying-yang seat configuration', 'The seats', 'a lack', 'privacy', 'the aisle seat', 'probably the main complaint', 'lack', 'storage', 'personal items', 'the seat', 'the seat', 'any position', 'the White Company', 'We', 'an aisle / centre seats', 'the rear', 'the cabin', 'which', 'a couple', 'the privacy screen', 'The centre seat', 'a shelf', 'personal belongings', 'access', 'this seat', 'another passenger', 'The service', 'this flight', 'the welcome', 'boarding', 'Preflight champagne or fruit juice', 'we', 'a bar service', 'the seat belt light', 'a choice', '4 starters', '3 mains', '3 sweets', 'cheeseboard', 'a decent choice', 'wines', 'Breakfast', 'a good choice', 'we', 'just the fruit', 'yoghurt', 'bread', 'no complaints', 'respect', 'catering', 'The A380', 'a super aircraft', 'doubt', 'the major feature', 'this flight', 'the fantastic crew', 'Our connecting flight', 'Leeds', 'our South African flight', 'it', 'this', 'economy class seats', 'just an empty middle seat', 'It', 'a short flight', 'a full meal service', 'The only poor aspect', 'this trip', 'arrival', 'Leeds', 'The airport', 'escalator', 'few staff', 'only one other arrival', 'we', 'over 30 minutes', 'luggage']","{'neg': 0.038, 'neu': 0.85, 'pos': 0.112, 'compound': 0.9764}"
902,902,"['London Heathrow', 'Los Angeles', 'Very nice experience', 'I', 'other reviews', 'BA', 'that', 'the experience', 'we', 'the check', 'the lounge', 'board', 'our experience', 'Crew', 'the flight', 'Food', 'Seats', 'that', 'the seat review', 'the flight crew', 'the experience', 'this crew', 'a home run', 'flight entertainment', 'I', 'the monitors', 'AA', 'a very good job', 'this One World route', 'I', 'BA', 'AA', 'you', 'both airlines', 'a good job', 'these longer hauls']","{'neg': 0.044, 'neu': 0.71, 'pos': 0.246, 'compound': 0.9866}"
903,903,"['CPT', 'its act', ""BA's Galleries Lounge"", 'a good selection', 'food', 'staff', 'the group boarding work', 'The upper deck', 'the better bets', 'Club World', 'That', 'the ancient yin/yang seats', 'the tiny IFE screen', 'appalling resolution', 'The new bedding', 'the hard seats', 'the large pillow', 'The dinner service', ""the new CW 'soft' design"", 'which', 'delays', 'plates', 'passengers', 'the whole', 'I', 'it', ""the 'triple bread' roll"", 'the tray', 'the bread', 'you', 'it', 'the dessert', 'Breakfast', 'staff', 'attention', 'the request cards', 'takeoff', 'some inevitable turbulence', 'the flight', 'plan', 'we', 'schedule', 'A good flight', 'an old style business class experience']","{'neg': 0.016, 'neu': 0.916, 'pos': 0.068, 'compound': 0.7506}"
904,904,"[' Sofia', 'Belfast', 'London', 'The legroom', 'the Sofia', 'Heathrow flight', 'I', 'my knees', 'the seat', 'front', 'Service', 'non existent', 'you', 'inflated prices', 'the service', 'a bad delay', 'the Belfast flight', 'We', 'the lounge', 'the plane', 'a fault', 'we', 'security', '40 minutes', 'we', 'the lounge', 'Service announcement', 'what', 'BA', 'us', 'texts', 'The delay', 'compensation', 'The Belfast flight', 'a lot more legroom', 'the 3-hour flight', 'Sofia', 'I', 'foot', 'this airline']","{'neg': 0.187, 'neu': 0.783, 'pos': 0.03, 'compound': -0.9731}"
905,905,"[' Lima', 'Gatwick', 'Helpful and courteous cabin crew', 'The seat', 'the', 'flight entertainment system', 'The screen', 'poor condition', 'Movies', 'flight magazine', 'the selection', 'movies', 'The touch screen', 'times', 'the sound level', 'the screen', 'handset', 'A 12 hr flight', 'a rubbish entertainment system']","{'neg': 0.148, 'neu': 0.706, 'pos': 0.146, 'compound': -0.0497}"
906,906,"['Inverness', 'Auckland', 'Singapore', 'British Airways', 'Service', 'comfort', 'a 14 hour', 'I', 'no more leg room', 'I', 'an hour flight', 'I', 'a regular flyer', 'I', 'other airlines', 'that', 'much more space', 'long haul flights']","{'neg': 0.183, 'neu': 0.724, 'pos': 0.092, 'compound': -0.7682}"
907,907,"['I', 'the galley', 'lavatory', 'the aisle', 'the safety', 'the cabin crew', 'which', 'my initial impression', 'business class', 'the flight', 'I', 'one female crew', 'a seat', 'I', 'a complimentary travel wallet', 'socks', 'sleep mask', 'I', 'a pillow', 'The menu guide', 'cheap paper', 'no convenient place', 'it', 'reference', 'The evening meal', 'fruits', 'freezing cold cutlery', 'Bed', 'spectacles', 'personal needs', 'spectacles', 'asthma', 'water bottle', 'The breakfast', 'juice', 'cereal/yoghurt', 'the single poached egg', 'a rubber ball', 'the included fish patties', 'The lavatory', 'room', 'clothes', 'the connecting flight', 'I', 'a better level', 'attention', 'detail', 'a more upmarket delivery', 'The only business class addition feature', 'that', 'I', 'some sleep', 'BA ground staff', 'my second flight', 'a QF', 'Singapore', 'Brisbane', 'I', 'my luggage', 'arrivals', 'next flight', 'I', 'some mobility problems', 'assistance', 'this', 'a worry', 'me', 'I', 'Singapore', 'the kind assistance girl', 'me', 'a special transit desk', 'it', 'no problem', 'my bags', 'next flight']","{'neg': 0.077, 'neu': 0.815, 'pos': 0.109, 'compound': 0.8968}"
908,908,"[' Flight', 'minor delay', 'both', 'me', 'What', 'we', 'our luggage', 'Lyon Airport', 'they', 'new ground staff', 'the same time', 'They', 'this', 'the cue', 'time', 'it', 'the flight']","{'neg': 0.066, 'neu': 0.816, 'pos': 0.119, 'compound': 0.5796}"
909,909,"[' \r\nGatwick', 'Barbados return', 'I', 'BA', 'low expectations', 'the result', 'I', 'The outbound flight', 'par', 'the course', 'a reasonably comfortable seat', 'an OK cabin crew', 'that', 'us', 'the flight', 'the flight', 'bang', 'time', 'Barbados', 'the Virgin flight', 'that', 'Gatwick', 'us', 'the result', 'we', 'arrivals', 'The return flight', 'my low expectations', 'BA', 'the poorer flights', 'that', 'we', 'the last few years', 'you', 'east', 'the crew', 'specifically one lady', 'who', 'our part', 'the cabin', 'they', 'every part', 'the drinks', 'meal service', 'it', 'an ordeal', 'The pre departure drinks', 'all', 'seats', 'the left hand side', 'the PE cabin', 'not a big deal', 'non', 'No bread', 'dinner', 'butter', 'the plate', 'I', 'it', 'My wife', 'a veggie meal', 'everyone', 'which', 'the crew', 'the remaining meals', 'a continual dialogue', 'the two aisles', 'what selections', 'they', 'each', 'their respective trolleys', 'they', 'our row', 'they', 'it', 'a good idea', 'a hot tray', 'chicken', 'gravy', 'the four middle seats', 'the result', 'the red hot gravy', ""the my wife's remaining food"", 'lap', 'she', 'a napkin', 'place', 'which', 'the liquid', 'It', 'my Kindle', 'which', 'the cover', 'A very brief apology', 'any sincerity', 'I', 'the obvious mistake', 'they', ""My wife's wine"", 'not the rest', 'her dinner', 'we', 'time', 'which', 'a good thing', 'the return flight']","{'neg': 0.076, 'neu': 0.846, 'pos': 0.079, 'compound': 0.2895}"
